UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
131,5.115047315113758,5.44625044037956,6.797334748999764,7.7033006524802605,10.805283968108622,11.630799389592548,11.321965156456477,10.00506800729124,12.998015016871662
132,4.491990027297939,6.687077244264228,7.815923241424338,7.521700258694237,10.421049287365326,11.4730214104375,10.686906294713031,10.787636007399016,12.296082662432356
133,7.433915029650291,10.156388204036942,11.394652336780979,11.469388419905401,13.221314282705361,12.884222144541786,13.151532874512,13.37518120730341,13.907817891823361
134,3.4921372216251334,4.872015477107347,4.454922163229519,3.9977590262793834,5.580830706946271,6.789215315438464,9.422186503337537,12.911870179406483,10.847453698611071
135,1.491927270730467,1.5027206162399314,1.6006137366984206,1.986802838895501,1.9778233270103738,1.9368743464735108,1.9685614096180004,2.0994407503887804,2.446533101193425
136,0.08261639364144444,0.11239821803880248,0.18319392540293586,0.362515316324617,0.2866703015981229,0.360535272815712,0.6869073712633549,0.8797820530272575,1.1075566775301031
137,1.6925124569209917,1.9500635460845832,2.13345767899048,2.58885899743252,2.8163563417363413,2.903321601549499,3.173458829770547,4.085568408513599,4.435043625393471
138,2.6492483337696298,3.491910263113035,3.7428010445374524,4.9618886585325255,5.980039119638641,5.92130359400222,6.051934950933851,8.733926598385645,7.655584807822848
139,12.451407837533063,14.760968951754151,13.563398084801094,18.179510323835206,18.512857612755745,17.988868773154714,19.03701205415042,20.620882819998346,19.982132830863442
140,0.38727120225725564,0.6681556159765393,0.677945742309309,0.7720510632259749,0.770422683581675,0.8334996876772516,0.8224941005246975,1.0131945076713442,1.0841116804030364
141,15.224968670892869,19.67646698035076,19.701748722242336,21.829518760280443,25.438586155830794,26.852647725716917,27.078661734394036,29.13412875853826,29.51949386678342
142,4.160955898647243,6.430640921591478,8.263259634618683,10.943686179417101,15.452692197797727,16.46593072693831,16.766042504266657,20.19711931902392,19.991398288426208
143,56.46247451383996,64.55796728998766,63.63925525705618,69.96720637835581,73.82674250880285,77.78655756752923,74.71921070979076,75.9363548667658,80.34724242100825
144,55.10639391064643,68.89017122435973,67.67639822263742,74.00343865290426,74.39962546531834,79.37654363929661,78.64382944905459,78.8678041521932,79.13376352373199
145,20.656442534394284,28.992876953036806,29.15966962221031,34.420933017990606,40.99310355997598,37.69300905808767,42.14669610940604,43.01061501504023,41.924393212460096
146,19.941171389788956,28.06340069480094,29.5433418418084,33.467994959473984,39.19999053126439,36.567032710769176,40.58079392663528,40.77760736995849,38.913234713401934
147,38.45187565281576,38.44033727008159,43.37886247173719,49.86039759369098,58.50618768337392,58.923248370773,62.59749692205729,61.72133719397332,63.21003674163033
148,2.776436193522035,3.2691733808637005,3.2175168828052456,3.3892234688945506,3.5298358673237837,3.6278414598114423,4.190054064384511,5.870443102032992,5.660657497505714
149,1.4235492279954616,1.508527818200908,1.660539061128198,2.0103658279073082,2.011412257783524,2.5085528505965207,2.929274098323495,3.1907517953203266,2.9865204731595907
150,0.043209038666794916,0.04570266606454582,0.06281386538460146,0.09055672658622703,0.10567578662408188,0.18302526520580817,0.17352111754321647,0.2514724683946537,0.25264102866414473
151,6.778501541021865,6.714969505968791,7.278983122792562,8.170512792990351,8.966867711444902,10.025356068176665,10.176471397676668,10.649550860595996,10.307989792775249
152,8.534965175931585,8.087247747394395,10.627204341088643,16.357514066167795,20.438035352090942,23.089501600794865,23.986593028964844,20.906174114232833,24.695625760935638
153,6.896173355682113,9.359555340418542,9.552734648961813,11.785073118932196,17.224922024710974,16.340550532696433,15.78787610847302,18.022764249058362,19.20021927498702
154,14.258659857683558,18.039294993827077,19.2111206039561,18.9180776415782,23.22228416205307,22.088314482502206,21.75570862036215,22.40551113944547,23.636882374985525
155,8.608269467079033,10.372319458407711,11.128537810053015,12.60770614147014,14.405570832749907,14.819337297463624,15.916638605996123,16.436666179072905,15.828909640778653
156,11.152082135123518,14.174241582700011,16.201555827352827,20.6761445412801,23.247896575811257,23.411333478688455,23.908064612977977,26.180181624622094,27.594856386319226
157,20.76798247220208,23.106094479279257,24.45644789089206,26.23977228870737,27.78285522728577,28.949444758614256,28.632846915124382,30.430975712014735,30.417592651834468
158,60.75777318056428,65.2130296678436,65.30123735343902,67.9676578733889,69.35230042604904,69.94531292437833,69.93140472919552,72.44951260509264,72.72023086986043
159,2.564770707108681,2.6703005859064755,3.042675933422024,3.4642135239064538,4.884090296231998,6.456966228278766,6.087057630006755,7.024109019631868,7.426938632619008
160,43.24763476221655,42.9543060425667,46.42194290275633,50.962557821697516,56.33447560203955,55.66876364571529,60.31813909020432,59.70574058818825,64.76364875866555
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2.520151689650389,2.6361782536277896,2.7993969752167085,2.90579465060592,3.3326393032693744,3.486138914403847,3.580739298338956,3.71542802412935,3.678585375935703
164,0.00021211737883071387,0.0004383806595558,0.00100754818175268,0.0005184027119964801,0.00132615174409148,0.00228922982075564,0.00152608398102982,0.0028873368557325004,0.00288968405987666
165,6.088160353558735,6.204882446446556,6.282271984368476,6.6014717699832435,7.331696314012381,7.085683626238674,6.858331806953844,6.321473608153901,7.279584916555828
166,4.828589511059934,5.1996713564955535,5.137845210260808,5.025634353866058,5.2951552098583745,4.919094418631763,5.107003234716943,4.936345225921547,5.4980959920802075
167,4.246222975040647,4.851812925869913,4.804533192054782,5.3675767661212985,6.058905543728389,6.194691346926073,6.507107653549345,7.751394706909099,7.608328236731959
168,8.992585792692855,10.919629216164356,11.450779983715488,13.838992941013384,15.43788667679497,15.624846788364376,16.858401919506303,18.29960353918325,17.374801809785005
169,10.147232823723103,17.188966129882314,16.19798830022683,17.138358157925428,23.679845555633985,22.927753416234747,24.157610142043165,25.76750478216046,26.74389709557756
172,5.733731145149412,6.090045088021844,6.4605152547672215,6.99590857316542,6.608691570925046,7.216513543898579,7.792927970512425,8.060028390017402,8.580806840254656
174,2.702247773446332,2.963130624857985,3.5944172509528682,4.119800120411339,4.501877402124064,4.4563857815113845,5.213281710034507,5.071607420290887,4.535153281901982
176,0.00142396157081838,0.00207384660732248,0.0031987757481816,0.00302708672886402,0.0036986603281952803,0.00580363441484662,0.01023846019752612,0.02119423246397808,0.01905212143198192
183,6.567582894581963,9.026679880511367,8.078860138963183,12.60809038187362,19.19199677298834,18.118974427050585,16.778720248049275,18.840614429611602,20.899248539456458
194,7.046932346473045,6.505328110379838,6.1979172735301375,7.130634950390072,7.127552858753437,7.029393038934112,7.1791820873870105,7.109310659439153,7.562410322627441
197,6.151728993994547,6.376154046076947,6.49565525229395,7.065010647205916,7.414180009018075,7.884226738494259,7.969222023809908,8.523758933279268,8.7147035120767
212,19.209189889233205,28.81689650386665,28.748568144008154,29.98841177471119,32.46635607564265,32.04209051185876,32.027033053532065,32.976382841355885,33.19875987390084
218,7.05221745209534,6.3850190569761365,6.8357594116959195,6.976454719570041,7.002330748775966,8.076470992647534,8.541111986630407,9.347913404421117,7.486864160528225
224,0.0023464015418001,0.00255610412913774,0.00267146934093016,0.00360131366906708,0.00416607756085004,0.0039096933851789,0.00466358877887936,0.00545050608454288,0.00539466806005838
225,7.707714965151436,8.44169657175039,7.939690311461526,8.139288127756034,9.451612831339087,9.210409721924357,9.465533819072562,8.125253451189645,8.716967387462915
